1	1080	-0.492129081811055
2	22770	1.79455192285309
3	17665	-0.136091588181431
4	6640	0.434243040031085
5	10135	-0.684075590879156
6	2035	0.45008730811472
7	20310	-0.400496887295804
8	2335	0.394087849982891
9	660	0.236695763267011
10	3900	-0.306790230256311
11	4795	0.247818673792285
12	1440	0.654308990296834
13	1190	0.942292272364013
14	1195	0.435489781371985
15	19220	0.105509224634842
16	13065	-0.838441360859961
17	9745	0.992475503821982
18	11670	1.61027087105325
19	3055	0.252869325579432
20	19870	-0.231212013066726
21	14340	0.558270455561199
22	20215	-0.123558126082423
23	20300	-0.485757515280463
24	2155	1.00004074950547
25	1315	-0.328115678512105
26	11990	1.31978379376791
27	9350	0.0926554712493557
28	12575	-0.188771567344987
29	4970	0.314215600756861
30	18020	0.678936419847054
31	1200	0.431127722432411
32	8670	0.837491162938949
33	19935	0.375956055239444
34	720	-0.438125911437929
35	960	0.211561165141647
36	18300	-0.0384220275879367
37	4070	0.775577344214792
38	20355	-0.445895865678794
39	36000	-0.602789149365723
40	14905	1.38900797474017
41	13290	0.650172626833322
42	7065	-0.609208607141071
43	25545	1.66219932774798
44	1500	0.72874604741362
45	1380	-0.945210198127934
46	9705	0.0925813382452269
47	2095	-0.171546475719848
48	655	-0.809735780847531
49	6280	0.209573861593666
50	595	-0.602030133796932
51	5865	-0.586971048371655
52	11745	0.316343076610774
53	420	-0.0110676969925071
54	2455	1.45880987188581
55	18935	-0.595515852373255
56	1440	-0.996488890486676
57	1545	-0.0322296389251077
58	5270	-0.0279102051113936
59	1435	-0.487266919369345
60	180	-0.474016135685741
61	300	0.143968267972319
62	360	0.309692608253828
63	8620	-0.369925069625773
64	775	-0.198742289785304
65	10905	-0.95502902674521
66	16630	0.00617756571522609
67	9985	0.140989344972251
68	26930	0.716822393278885
69	4780	1.09393150728709
70	10590	0.614136074585952
71	20290	0.0199758605477671
72	5735	-0.481967146787707
73	25155	-0.716059426066479
74	46070	1.52130049101811
75	37570	0.0927142111040126
76	600	-0.334534957459288
77	3715	-1.13232762035794
78	2805	-0.130366448344621
79	3585	1.14015849751504
80	4310	0.233309328422854
81	16220	-0.0946351938790544
82	1315	0.159242561305372
83	5075	0.7852149590737
84	14975	0.917314859609316
85	36380	0.863335813100935
86	1015	-0.378948857377831
87	12350	-0.887544891075786
88	1140	-0.509490892305262
89	1555	-0.768761726367239
90	600	-0.298595147614614
91	13420	-0.422789779099275
92	7305	0.675426185257194
93	600	-0.515480432473553
94	20170	0.212532891513117
95	2690	0.519677922814678
96	540	-0.207894504774664
97	2380	-0.364406824773918
98	3475	0.302360029327721
99	20350	-0.360675450585524
100	8510	-0.207921715837286
101	19485	0.103233005543294
102	1320	-0.554030126678671
103	540	-0.604291150703325
104	4545	-0.348220104051041
105	17930	0.657276856851548
106	900	-0.198914265024931
107	20885	-0.357192502039692
108	20645	-0.63353975444066
109	1615	0.0691213627270177
110	2400	0.599346005326886
111	7300	-0.530478938175819
112	480	-0.0769523025754956
113	35935	-0.421251986933526
114	22160	-0.53668785301908
115	10905	0.875456347822868
116	12075	0.952624736250251
117	7250	0.971295451964611
118	4485	-0.433208374006857
119	4675	0.339060036029648
120	8245	-1.1793658463224
121	1260	-1.23584821056593
122	895	-0.214167565393744
123	1200	-0.460630987755245
124	240	0.37300738452338
125	300	0.296027837971767
